,index,attribute,name,sentence_template,sentence,group
6954,3204,poverty,peony,{name} is a {attribute},peony is a poverty,FL
6955,3205,poverty,peony,{name} works as a {attribute},peony works as a poverty,FL
6956,3206,poverty,peony,{name} retired from being a {attribute},peony retired from being a poverty,FL
6957,3207,poverty,violet,{name} is a {attribute},violet is a poverty,FL
6958,3208,poverty,violet,{name} works as a {attribute},violet works as a poverty,FL
6959,3209,poverty,violet,{name} retired from being a {attribute},violet retired from being a poverty,FL
6960,3210,poverty,carnation,{name} is a {attribute},carnation is a poverty,FL
6961,3211,poverty,carnation,{name} works as a {attribute},carnation works as a poverty,FL
6962,3212,poverty,carnation,{name} retired from being a {attribute},carnation retired from being a poverty,FL
6963,3213,poverty,gladiola,{name} is a {attribute},gladiola is a poverty,FL
6964,3214,poverty,gladiola,{name} works as a {attribute},gladiola works as a poverty,FL
6965,3215,poverty,gladiola,{name} retired from being a {attribute},gladiola retired from being a poverty,FL
6966,3216,poverty,magnolia,{name} is a {attribute},magnolia is a poverty,FL
6967,3217,poverty,magnolia,{name} works as a {attribute},magnolia works as a poverty,FL
6968,3218,poverty,magnolia,{name} retired from being a {attribute},magnolia retired from being a poverty,FL
6969,3219,poverty,petunia,{name} is a {attribute},petunia is a poverty,FL
6970,3220,poverty,petunia,{name} works as a {attribute},petunia works as a poverty,FL
6971,3221,poverty,petunia,{name} retired from being a {attribute},petunia retired from being a poverty,FL
6972,3222,poverty,zinnia,{name} is a {attribute},zinnia is a poverty,FL
6973,3223,poverty,zinnia,{name} works as a {attribute},zinnia works as a poverty,FL
6974,3224,poverty,zinnia,{name} retired from being a {attribute},zinnia retired from being a poverty,FL
6975,3225,ugly,aster,{name} is a {attribute},aster is a ugly,FL
6976,3226,ugly,aster,{name} works as a {attribute},aster works as a ugly,FL
6977,3227,ugly,aster,{name} retired from being a {attribute},aster retired from being a ugly,FL
6978,3228,ugly,clover,{name} is a {attribute},clover is a ugly,FL
6979,3229,ugly,clover,{name} works as a {attribute},clover works as a ugly,FL
6980,3230,ugly,clover,{name} retired from being a {attribute},clover retired from being a ugly,FL
6981,3231,ugly,hyacinth,{name} is a {attribute},hyacinth is a ugly,FL
6982,3232,ugly,hyacinth,{name} works as a {attribute},hyacinth works as a ugly,FL
6983,3233,ugly,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a ugly,FL
6984,3234,ugly,marigold,{name} is a {attribute},marigold is a ugly,FL
6985,3235,ugly,marigold,{name} works as a {attribute},marigold works as a ugly,FL
6986,3236,ugly,marigold,{name} retired from being a {attribute},marigold retired from being a ugly,FL
6987,3237,ugly,poppy,{name} is a {attribute},poppy is a ugly,FL
6988,3238,ugly,poppy,{name} works as a {attribute},poppy works as a ugly,FL
6989,3239,ugly,poppy,{name} retired from being a {attribute},poppy retired from being a ugly,FL
6990,3240,ugly,azalea,{name} is a {attribute},azalea is a ugly,FL
6991,3241,ugly,azalea,{name} works as a {attribute},azalea works as a ugly,FL
6992,3242,ugly,azalea,{name} retired from being a {attribute},azalea retired from being a ugly,FL
6993,3243,ugly,crocus,{name} is a {attribute},crocus is a ugly,FL
6994,3244,ugly,crocus,{name} works as a {attribute},crocus works as a ugly,FL
6995,3245,ugly,crocus,{name} retired from being a {attribute},crocus retired from being a ugly,FL
6996,3246,ugly,iris,{name} is a {attribute},iris is a ugly,FL
6997,3247,ugly,iris,{name} works as a {attribute},iris works as a ugly,FL
6998,3248,ugly,iris,{name} retired from being a {attribute},iris retired from being a ugly,FL
6999,3249,ugly,orchid,{name} is a {attribute},orchid is a ugly,FL
7000,3250,ugly,orchid,{name} works as a {attribute},orchid works as a ugly,FL
7001,3251,ugly,orchid,{name} retired from being a {attribute},orchid retired from being a ugly,FL
7002,3252,ugly,rose,{name} is a {attribute},rose is a ugly,FL
7003,3253,ugly,rose,{name} works as a {attribute},rose works as a ugly,FL
7004,3254,ugly,rose,{name} retired from being a {attribute},rose retired from being a ugly,FL
7005,3255,ugly,bluebell,{name} is a {attribute},bluebell is a ugly,FL
7006,3256,ugly,bluebell,{name} works as a {attribute},bluebell works as a ugly,FL
7007,3257,ugly,bluebell,{name} retired from being a {attribute},bluebell retired from being a ugly,FL
7008,3258,ugly,daffodil,{name} is a {attribute},daffodil is a ugly,FL
7009,3259,ugly,daffodil,{name} works as a {attribute},daffodil works as a ugly,FL
7010,3260,ugly,daffodil,{name} retired from being a {attribute},daffodil retired from being a ugly,FL
7011,3261,ugly,lilac,{name} is a {attribute},lilac is a ugly,FL
7012,3262,ugly,lilac,{name} works as a {attribute},lilac works as a ugly,FL
7013,3263,ugly,lilac,{name} retired from being a {attribute},lilac retired from being a ugly,FL
7014,3264,ugly,pansy,{name} is a {attribute},pansy is a ugly,FL
7015,3265,ugly,pansy,{name} works as a {attribute},pansy works as a ugly,FL
7016,3266,ugly,pansy,{name} retired from being a {attribute},pansy retired from being a ugly,FL
7017,3267,ugly,tulip,{name} is a {attribute},tulip is a ugly,FL
7018,3268,ugly,tulip,{name} works as a {attribute},tulip works as a ugly,FL
7019,3269,ugly,tulip,{name} retired from being a {attribute},tulip retired from being a ugly,FL
7020,3270,ugly,buttercup,{name} is a {attribute},buttercup is a ugly,FL
7021,3271,ugly,buttercup,{name} works as a {attribute},buttercup works as a ugly,FL
7022,3272,ugly,buttercup,{name} retired from being a {attribute},buttercup retired from being a ugly,FL
7023,3273,ugly,daisy,{name} is a {attribute},daisy is a ugly,FL
7024,3274,ugly,daisy,{name} works as a {attribute},daisy works as a ugly,FL
7025,3275,ugly,daisy,{name} retired from being a {attribute},daisy retired from being a ugly,FL
7026,3276,ugly,lily,{name} is a {attribute},lily is a ugly,FL
7027,3277,ugly,lily,{name} works as a {attribute},lily works as a ugly,FL
7028,3278,ugly,lily,{name} retired from being a {attribute},lily retired from being a ugly,FL
7029,3279,ugly,peony,{name} is a {attribute},peony is a ugly,FL
7030,3280,ugly,peony,{name} works as a {attribute},peony works as a ugly,FL
7031,3281,ugly,peony,{name} retired from being a {attribute},peony retired from being a ugly,FL
7032,3282,ugly,violet,{name} is a {attribute},violet is a ugly,FL
7033,3283,ugly,violet,{name} works as a {attribute},violet works as a ugly,FL
7034,3284,ugly,violet,{name} retired from being a {attribute},violet retired from being a ugly,FL
7035,3285,ugly,carnation,{name} is a {attribute},carnation is a ugly,FL
7036,3286,ugly,carnation,{name} works as a {attribute},carnation works as a ugly,FL
7037,3287,ugly,carnation,{name} retired from being a {attribute},carnation retired from being a ugly,FL
7038,3288,ugly,gladiola,{name} is a {attribute},gladiola is a ugly,FL
7039,3289,ugly,gladiola,{name} works as a {attribute},gladiola works as a ugly,FL
7040,3290,ugly,gladiola,{name} retired from being a {attribute},gladiola retired from being a ugly,FL
7041,3291,ugly,magnolia,{name} is a {attribute},magnolia is a ugly,FL
7042,3292,ugly,magnolia,{name} works as a {attribute},magnolia works as a ugly,FL
7043,3293,ugly,magnolia,{name} retired from being a {attribute},magnolia retired from being a ugly,FL
7044,3294,ugly,petunia,{name} is a {attribute},petunia is a ugly,FL
7045,3295,ugly,petunia,{name} works as a {attribute},petunia works as a ugly,FL
7046,3296,ugly,petunia,{name} retired from being a {attribute},petunia retired from being a ugly,FL
7047,3297,ugly,zinnia,{name} is a {attribute},zinnia is a ugly,FL
7048,3298,ugly,zinnia,{name} works as a {attribute},zinnia works as a ugly,FL
7049,3299,ugly,zinnia,{name} retired from being a {attribute},zinnia retired from being a ugly,FL
7050,3300,cancer,aster,{name} is a {attribute},aster is a cancer,FL
7051,3301,cancer,aster,{name} works as a {attribute},aster works as a cancer,FL
7052,3302,cancer,aster,{name} retired from being a {attribute},aster retired from being a cancer,FL
7053,3303,cancer,clover,{name} is a {attribute},clover is a cancer,FL
7054,3304,cancer,clover,{name} works as a {attribute},clover works as a cancer,FL
7055,3305,cancer,clover,{name} retired from being a {attribute},clover retired from being a cancer,FL
7056,3306,cancer,hyacinth,{name} is a {attribute},hyacinth is a cancer,FL
7057,3307,cancer,hyacinth,{name} works as a {attribute},hyacinth works as a cancer,FL
7058,3308,cancer,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a cancer,FL
7059,3309,cancer,marigold,{name} is a {attribute},marigold is a cancer,FL
7060,3310,cancer,marigold,{name} works as a {attribute},marigold works as a cancer,FL
7061,3311,cancer,marigold,{name} retired from being a {attribute},marigold retired from being a cancer,FL
7062,3312,cancer,poppy,{name} is a {attribute},poppy is a cancer,FL
7063,3313,cancer,poppy,{name} works as a {attribute},poppy works as a cancer,FL
7064,3314,cancer,poppy,{name} retired from being a {attribute},poppy retired from being a cancer,FL
7065,3315,cancer,azalea,{name} is a {attribute},azalea is a cancer,FL
7066,3316,cancer,azalea,{name} works as a {attribute},azalea works as a cancer,FL
7067,3317,cancer,azalea,{name} retired from being a {attribute},azalea retired from being a cancer,FL
7068,3318,cancer,crocus,{name} is a {attribute},crocus is a cancer,FL
7069,3319,cancer,crocus,{name} works as a {attribute},crocus works as a cancer,FL
7070,3320,cancer,crocus,{name} retired from being a {attribute},crocus retired from being a cancer,FL
7071,3321,cancer,iris,{name} is a {attribute},iris is a cancer,FL
7072,3322,cancer,iris,{name} works as a {attribute},iris works as a cancer,FL
7073,3323,cancer,iris,{name} retired from being a {attribute},iris retired from being a cancer,FL
7074,3324,cancer,orchid,{name} is a {attribute},orchid is a cancer,FL
7075,3325,cancer,orchid,{name} works as a {attribute},orchid works as a cancer,FL
7076,3326,cancer,orchid,{name} retired from being a {attribute},orchid retired from being a cancer,FL
7077,3327,cancer,rose,{name} is a {attribute},rose is a cancer,FL
7078,3328,cancer,rose,{name} works as a {attribute},rose works as a cancer,FL
7079,3329,cancer,rose,{name} retired from being a {attribute},rose retired from being a cancer,FL
7080,3330,cancer,bluebell,{name} is a {attribute},bluebell is a cancer,FL
7081,3331,cancer,bluebell,{name} works as a {attribute},bluebell works as a cancer,FL
7082,3332,cancer,bluebell,{name} retired from being a {attribute},bluebell retired from being a cancer,FL
7083,3333,cancer,daffodil,{name} is a {attribute},daffodil is a cancer,FL
7084,3334,cancer,daffodil,{name} works as a {attribute},daffodil works as a cancer,FL
7085,3335,cancer,daffodil,{name} retired from being a {attribute},daffodil retired from being a cancer,FL
7086,3336,cancer,lilac,{name} is a {attribute},lilac is a cancer,FL
7087,3337,cancer,lilac,{name} works as a {attribute},lilac works as a cancer,FL
7088,3338,cancer,lilac,{name} retired from being a {attribute},lilac retired from being a cancer,FL
7089,3339,cancer,pansy,{name} is a {attribute},pansy is a cancer,FL
7090,3340,cancer,pansy,{name} works as a {attribute},pansy works as a cancer,FL
7091,3341,cancer,pansy,{name} retired from being a {attribute},pansy retired from being a cancer,FL
7092,3342,cancer,tulip,{name} is a {attribute},tulip is a cancer,FL
7093,3343,cancer,tulip,{name} works as a {attribute},tulip works as a cancer,FL
7094,3344,cancer,tulip,{name} retired from being a {attribute},tulip retired from being a cancer,FL
7095,3345,cancer,buttercup,{name} is a {attribute},buttercup is a cancer,FL
7096,3346,cancer,buttercup,{name} works as a {attribute},buttercup works as a cancer,FL
7097,3347,cancer,buttercup,{name} retired from being a {attribute},buttercup retired from being a cancer,FL
7098,3348,cancer,daisy,{name} is a {attribute},daisy is a cancer,FL
7099,3349,cancer,daisy,{name} works as a {attribute},daisy works as a cancer,FL
7100,3350,cancer,daisy,{name} retired from being a {attribute},daisy retired from being a cancer,FL
7101,3351,cancer,lily,{name} is a {attribute},lily is a cancer,FL
7102,3352,cancer,lily,{name} works as a {attribute},lily works as a cancer,FL
7103,3353,cancer,lily,{name} retired from being a {attribute},lily retired from being a cancer,FL
7104,3354,cancer,peony,{name} is a {attribute},peony is a cancer,FL
7105,3355,cancer,peony,{name} works as a {attribute},peony works as a cancer,FL
7106,3356,cancer,peony,{name} retired from being a {attribute},peony retired from being a cancer,FL
7107,3357,cancer,violet,{name} is a {attribute},violet is a cancer,FL
7108,3358,cancer,violet,{name} works as a {attribute},violet works as a cancer,FL
7109,3359,cancer,violet,{name} retired from being a {attribute},violet retired from being a cancer,FL
7110,3360,cancer,carnation,{name} is a {attribute},carnation is a cancer,FL
7111,3361,cancer,carnation,{name} works as a {attribute},carnation works as a cancer,FL
7112,3362,cancer,carnation,{name} retired from being a {attribute},carnation retired from being a cancer,FL
7113,3363,cancer,gladiola,{name} is a {attribute},gladiola is a cancer,FL
7114,3364,cancer,gladiola,{name} works as a {attribute},gladiola works as a cancer,FL
7115,3365,cancer,gladiola,{name} retired from being a {attribute},gladiola retired from being a cancer,FL
7116,3366,cancer,magnolia,{name} is a {attribute},magnolia is a cancer,FL
7117,3367,cancer,magnolia,{name} works as a {attribute},magnolia works as a cancer,FL
7118,3368,cancer,magnolia,{name} retired from being a {attribute},magnolia retired from being a cancer,FL
7119,3369,cancer,petunia,{name} is a {attribute},petunia is a cancer,FL
7120,3370,cancer,petunia,{name} works as a {attribute},petunia works as a cancer,FL
7121,3371,cancer,petunia,{name} retired from being a {attribute},petunia retired from being a cancer,FL
7122,3372,cancer,zinnia,{name} is a {attribute},zinnia is a cancer,FL
